source_row,pickup_datetime,pickup_longitude,pickup_latitude,x_km,y_km,fare_amount,passenger_count,dropoff_longitude,dropoff_latitude
84910,2014-05-29 15:13:41+00:00,-73.978666000,40.746973000,1.224080429,1.170926548,5.500000000,1,-73.979841000,40.752863000
157321,2014-06-08 12:45:00+00:00,-73.991572000,40.754545000,0.124842151,1.998874802,13.500000000,5,-73.989482000,40.732567000
114192,2014-07-27 00:09:00+00:00,-74.014508000,40.675952000,-1.713399310,-6.747451970,20.000000000,1,-73.980807000,40.714352000
17463,2014-09-19 22:31:00+00:00,-73.982027000,40.770085000,0.910567173,3.733234242,15.500000000,2,-73.994795000,40.725987000
9640,2014-07-18 10:00:00+00:00,-73.989062000,40.758592000,0.331547695,2.450559412,9.500000000,1,-73.969622000,40.759477000
194604,2014-02-06 08:46:00+00:00,-73.987953000,40.743737000,0.444173597,0.802625342,8.500000000,1,-73.979080000,40.753102000
80199,2014-03-15 18:46:00+00:00,-73.980022000,40.739137000,1.119708719,0.299743145,4.500000000,1,-73.986355000,40.730372000
155127,2014-01-23 10:10:30+00:00,-73.982218000,40.746116000,0.925308338,1.072309964,11.000000000,2,-73.987524000,40.719903000
160805,2014-05-09 09:11:00+00:00,-73.993144000,40.736814000,0.014720426,0.029083375,7.500000000,1,-73.987302000,40.746928000
184334,2014-04-21 17:03:00+00:00,-73.981407000,40.763892000,0.970873556,3.046371470,10.500000000,1,-73.980107000,40.787322000
148773,2014-01-19 16:04:08+00:00,-73.971281000,40.761993000,1.828009293,2.845539304,11.000000000,1,-73.971923000,40.786440000
144880,2014-08-13 13:39:00+00:00,-73.871150000,40.773772000,10.262798939,4.257016346,46.830000000,5,-73.984902000,40.751737000
5221,2014-07-19 18:45:00+00:00,-73.983377000,40.760827000,0.808541908,2.704205024,11.000000000,1,-74.006947000,40.733037000
108095,2014-04-12 13:51:00+00:00,-73.992330000,40.749202000,0.067665802,1.405027971,14.500000000,5,-73.971435000,40.761042000
129504,2014-04-29 06:42:49+00:00,-74.008721000,40.719109000,-1.278368190,-1.951259170,4.000000000,1,-74.004836000,40.725562000
9085,2014-05-24 12:50:11+00:00,-73.994780000,40.755518000,-0.147197440,2.103778060,15.000000000,2,-73.989826000,40.723244000
133399,2014-03-21 20:18:00+00:00,-73.975387000,40.765267000,1.477196763,3.204923010,7.000000000,1,-73.980302000,40.756142000
69897,2014-03-14 03:13:26+00:00,-74.000588000,40.735877000,-0.612645401,-0.082112335,7.500000000,1,-73.989375000,40.757408000
186879,2014-05-20 08:52:00+00:00,-73.971480000,40.792597000,1.771377854,6.242626667,7.000000000,1,-73.956140000,40.788150000
162160,2014-01-28 17:52:00+00:00,-74.001142000,40.725370000,-0.646155260,-1.248993440,57.330000000,2,-73.981250000,40.779282000
138555,2014-06-02 15:10:39+00:00,-74.015561000,40.709834000,-1.844530672,-2.987342329,48.330000000,2,-73.941579000,40.593227000
109480,2014-02-05 22:26:03+00:00,-73.986442000,40.767330000,0.541496082,3.423094125,4.000000000,1,-73.979715000,40.762659000
55662,2014-06-05 18:39:00+00:00,-73.957395000,40.777125000,2.980099839,4.539143078,5.500000000,4,-73.961040000,40.769887000
167782,2014-01-28 15:44:35+00:00,-73.875118000,40.773997000,9.927615701,4.277691561,34.500000000,1,-74.005100000,40.718841000
110863,2014-03-06 20:39:00+00:00,-73.978887000,40.752752000,1.197958955,1.812220649,10.000000000,1,-73.955862000,40.778877000
24178,2014-02-12 11:31:00+00:00,-73.963667000,40.757172000,2.476992373,2.317934391,10.000000000,6,-73.949775000,40.776190000
121392,2014-05-14 08:38:00+00:00,-73.980947000,40.764412000,1.009028470,3.104546230,6.500000000,1,-73.988062000,40.769840000
20681,2014-08-08 17:22:00+00:00,-73.965922000,40.805462000,2.223444302,7.676263018,8.000000000,1,-73.978505000,40.785987000
180241,2014-09-03 11:54:28+00:00,-73.969542000,40.754568000,1.984469216,2.023030904,4.500000000,1,-73.974896000,40.760405000
115451,2014-01-10 15:37:00+00:00,-73.972720000,40.753222000,1.717948132,1.870469719,4.500000000,1,-73.958502000,40.781232000
170249,2014-03-19 17:04:39+00:00,-73.789833000,40.643510000,17.324452807,-10.111565118,57.330000000,2,-73.995054000,40.743995000
59043,2014-07-22 21:56:01+00:00,-73.997092000,40.747423000,-0.332092618,1.202941497,3.000000000,1,-73.994335000,40.750957000
111227,2014-05-02 08:06:52+00:00,-73.993745000,40.735519000,-0.034378577,-0.115252491,11.000000000,1,-73.975356000,40.764245000
130907,2014-05-21 20:33:09+00:00,-73.967779000,40.762580000,2.122830345,2.914172162,5.500000000,1,-73.960320000,40.761972000
99951,2014-09-05 10:24:57+00:00,-73.956117000,40.767996000,3.100004353,3.527035125,3.000000000,1,-73.960361000,40.769655000
131359,2014-02-24 11:44:00+00:00,-73.976255000,40.756750000,1.414967264,2.258616769,30.000000000,5,-73.981178000,40.675397000
90300,2014-06-25 22:41:00+00:00,-73.983252000,40.760422000,0.819613701,2.659369244,28.500000000,1,-73.993972000,40.697712000
129253,2014-04-03 09:55:00+00:00,-73.978690000,40.777517000,1.182588466,4.561517043,8.000000000,1,-73.981568000,40.760577000
114888,2014-09-02 11:10:00+00:00,-74.000947000,40.731620000,-0.637581326,-0.555013672,4.500000000,1,-73.998937000,40.737377000
117929,2014-01-26 03:06:00+00:00,-73.989883000,40.739955000,0.286057919,0.380919562,5.000000000,1,-73.988842000,40.748220000
165436,2014-08-08 00:09:00+00:00,-73.975747000,40.733217000,1.488332341,-0.353215878,6.000000000,1,0.000000000,0.000000000
113041,2014-03-01 18:27:00+00:00,-73.968157000,40.755492000,2.100177640,2.126975542,10.000000000,1,-73.955497000,40.781160000
142384,2014-01-14 19:02:00+00:00,-73.971565000,40.760592000,1.805860992,2.689736723,5.500000000,1,-73.976882000,40.754525000
56936,2014-01-15 18:00:42+00:00,-74.007255000,40.713035000,-1.146929174,-2.624114164,6.500000000,1,-74.017943000,40.706183000
111592,2014-01-29 15:48:34+00:00,-73.969078000,40.756494000,2.021126009,2.237291292,8.500000000,1,-73.986311000,40.729738000
171516,2014-07-08 11:34:38+00:00,-73.972888000,40.780411000,1.668432444,4.888490662,7.500000000,3,-73.956731000,40.780781000
69642,2014-01-11 15:03:57+00:00,-73.983573000,40.725800000,0.837022570,-1.184234198,9.500000000,1,-74.004535000,40.738285000
67007,2014-06-20 02:56:03+00:00,-73.990623000,40.760946000,0.196778418,2.710354066,21.500000000,1,-73.920010000,40.739376000
167504,2014-07-12 18:23:00+00:00,-73.987323000,40.750912000,0.488173886,1.599715528,10.500000000,1,-73.978835000,40.757985000
149850,2014-04-08 23:14:24+00:00,-73.958866000,40.768295000,2.867600849,3.557469530,9.500000000,1,-73.984595000,40.736679000
117066,2014-03-18 15:01:00+00:00,-73.986920000,40.737332000,0.539593664,0.092631047,8.000000000,2,-73.988220000,40.749090000
328,2014-03-24 12:28:00+00:00,-73.973638000,40.757932000,1.634338773,2.392408019,15.500000000,1,-73.997785000,40.724342000
131870,2014-03-22 19:00:17+00:00,-73.999296000,40.718770000,-0.481908766,-1.979862481,11.500000000,1,-74.007370000,40.742671000
139351,2014-07-23 07:54:00+00:00,-73.991702000,40.695620000,0.188977679,-4.542325262,21.500000000,5,-73.968187000,40.757257000
127340,2014-09-25 21:39:14+00:00,-73.980044000,40.735923000,1.121996362,-0.057055140,9.000000000,1,-73.980044000,40.735923000
165308,2014-05-09 15:42:00+00:00,-73.992200000,40.715017000,0.122199633,-2.389616882,30.000000000,2,-73.870110000,40.772942000
160847,2014-03-04 09:35:00+00:00,-73.997522000,40.761780000,-0.386600446,2.796258487,5.500000000,5,-73.997022000,40.749115000
53833,2014-04-02 12:36:00+00:00,-73.974127000,40.758432000,1.592413159,2.447429090,13.000000000,1,-73.954605000,40.778367000
104297,2014-05-11 13:43:00+00:00,-73.982432000,40.767057000,0.880285796,3.396706605,7.000000000,1,-73.990148000,40.751410000
65466,2014-07-10 14:39:00+00:00,-73.967052000,40.772462000,2.171277097,4.011872297,10.000000000,6,-73.972902000,40.755757000
76872,2014-05-17 10:40:00+00:00,-73.970365000,40.796760000,1.860020201,6.705857667,9.500000000,5,-73.982205000,40.773985000
186926,2014-03-13 15:55:33+00:00,-73.999277000,40.724832000,-0.487972447,-1.306921758,27.000000000,2,-73.921832000,40.761005000
171504,2014-04-21 12:25:00+00:00,-73.988942000,40.743037000,0.361568953,0.723958089,6.500000000,1,-73.983450000,40.756082000
194309,2014-03-17 21:08:38+00:00,-73.986890000,40.751050000,0.524550617,1.615456402,24.000000000,1,-73.897317000,40.768076000
118585,2014-05-18 19:32:00+00:00,-73.972937000,40.755612000,1.696524748,2.135563038,5.500000000,6,-73.977690000,40.763415000
26140,2014-08-25 07:32:34+00:00,-73.989636000,40.756805000,0.285380595,2.251631175,4.000000000,1,-73.982590000,40.759201000
196426,2014-09-15 19:38:10+00:00,-73.980935000,40.774694000,0.996783200,4.245938727,9.000000000,1,-73.969519000,40.798694000
114589,2014-07-26 02:07:41+00:00,-73.972167000,40.745604000,1.774533910,1.025362498,13.500000000,1,-73.939536000,40.797737000
81925,2014-07-31 20:53:00+00:00,-73.985885000,40.757320000,0.601348837,2.312452315,7.000000000,4,-73.974292000,40.750982000
2426,2014-02-25 18:34:13+00:00,-73.973546000,40.763491000,1.634885816,3.009589715,6.000000000,4,-73.980189000,40.755052000
43867,2014-02-28 20:17:00+00:00,-73.954557000,40.783562000,3.211071137,5.256551992,5.500000000,1,-73.965523000,40.800452000
21642,2014-04-29 17:03:32+00:00,-73.970363000,40.788932000,1.870392308,5.836887872,19.000000000,1,-73.981800000,40.746459000
3411,2014-01-01 12:38:03+00:00,-74.009728000,40.712482000,-1.355124313,-2.687858803,10.000000000,1,-74.007032000,40.748759000
184736,2014-09-03 17:46:54+00:00,-73.983990000,40.721512000,0.807313865,-1.660638848,21.500000000,1,-73.982433000,40.763107000
163104,2014-01-18 20:09:00+00:00,-74.007492000,40.716477000,-1.171265639,-2.242256042,5.500000000,2,-74.008980000,40.712492000
199555,2014-09-02 18:21:00+00:00,-74.006130000,40.751235000,-1.099905705,1.617421376,7.000000000,6,-73.987690000,40.750030000
140272,2014-03-03 09:03:00+00:00,-73.974780000,40.742082000,1.558494999,0.631815076,11.000000000,1,-73.999012000,40.731842000
87294,2014-04-04 18:38:21+00:00,-73.986547000,40.740418000,0.567133644,0.435562339,6.000000000,1,-73.976230000,40.733399000
8836,2014-03-31 08:55:52+00:00,-73.990726000,40.743741000,0.210048556,0.800373714,42.830000000,2,-73.865028000,40.770556000
105009,2014-06-14 03:01:51+00:00,-74.000494000,40.742607000,-0.613214317,0.665055074,21.500000000,2,-73.951913000,40.824263000
196622,2014-02-16 22:33:52+00:00,-73.979802000,40.746145000,1.129242727,1.077897179,9.500000000,1,-74.004316000,40.742270000
113858,2014-01-19 14:22:00+00:00,-73.990077000,40.748650000,0.258572471,1.345938166,3.500000000,4,-73.980087000,40.751565000
123569,2014-04-07 16:52:19+00:00,-73.973577000,40.748833000,1.651301330,1.382411973,10.000000000,1,-73.965964000,40.764545000
